date,rainfall_mm,latitude,longitude,rainfall_state
2023-02-27,0.0,20.5,78.25,dry
2023-02-28,0.0,20.5,78.25,dry
2023-03-01,0.0,20.5,78.25,dry
2023-03-02,0.0,20.5,78.25,dry
2023-03-03,0.0,20.5,78.25,dry
2023-03-04,0.0,20.5,78.25,dry
2023-03-05,0.0,20.5,78.25,dry
2023-03-06,0.0,20.5,78.25,dry
2023-03-07,0.4002530574798584,20.5,78.25,drizzle
2023-03-08,0.0,20.5,78.25,dry
2023-03-09,0.0,20.5,78.25,dry
2023-03-10,0.0,20.5,78.25,dry
2023-03-11,0.0,20.5,78.25,dry
2023-03-12,0.0,20.5,78.25,dry
2023-03-13,0.0,20.5,78.25,dry
2023-03-14,0.0,20.5,78.25,dry
2023-03-15,0.0,20.5,78.25,dry
2023-03-16,1.1263152360916138,20.5,78.25,drizzle
2023-03-17,0.24305756390094757,20.5,78.25,drizzle
2023-03-18,2.667220115661621,20.5,78.25,drizzle
2023-03-19,0.6259000897407532,20.5,78.25,drizzle
2023-03-20,1.047114610671997,20.5,78.25,drizzle
2023-03-21,0.0,20.5,78.25,dry
2023-03-22,0.0,20.5,78.25,dry
2023-03-23,0.0,20.5,78.25,dry
2023-03-24,0.0,20.5,78.25,dry
2023-03-25,0.0,20.5,78.25,dry
2023-03-26,0.0,20.5,78.25,dry
2023-03-27,0.0,20.5,78.25,dry
2023-03-28,0.0,20.5,78.25,dry
2023-03-29,0.0,20.5,78.25,dry
2023-03-30,0.0,20.5,78.25,dry
2023-03-31,0.0,20.5,78.25,dry
2023-04-01,0.008434977382421494,20.5,78.25,drizzle
2023-04-02,0.0,20.5,78.25,dry
2023-04-03,0.0,20.5,78.25,dry
2023-04-04,0.0,20.5,78.25,dry
2023-04-05,0.0,20.5,78.25,dry
2023-04-06,0.003384524257853627,20.5,78.25,drizzle
2023-04-07,0.0,20.5,78.25,dry
2023-04-08,10.066193580627441,20.5,78.25,rain
2023-04-09,1.4992390871047974,20.5,78.25,drizzle
2023-04-10,5.288437366485596,20.5,78.25,drizzle
2023-04-11,0.0,20.5,78.25,dry
2023-04-12,0.0,20.5,78.25,dry
2023-04-13,0.0,20.5,78.25,dry
2023-04-14,0.0,20.5,78.25,dry
2023-04-15,0.17640681564807892,20.5,78.25,drizzle
2023-04-16,0.0,20.5,78.25,dry
2023-04-17,0.0,20.5,78.25,dry
2023-04-18,0.0,20.5,78.25,dry
2023-04-19,4.648726463317871,20.5,78.25,drizzle
2023-04-20,0.04749121889472008,20.5,78.25,drizzle
2023-04-21,0.7656635642051697,20.5,78.25,drizzle
2023-04-22,2.689681053161621,20.5,78.25,drizzle
2023-04-23,0.0,20.5,78.25,dry
2023-04-24,0.0,20.5,78.25,dry
2023-04-25,0.0,20.5,78.25,dry
2023-04-26,2.217710256576538,20.5,78.25,drizzle
2023-04-27,22.2177677154541,20.5,78.25,rain
2023-04-28,9.128927230834961,20.5,78.25,drizzle
2023-04-29,0.0,20.5,78.25,dry
2023-04-30,14.441216468811035,20.5,78.25,rain
2023-05-01,31.930078506469727,20.5,78.25,rain
2023-05-02,3.058342218399048,20.5,78.25,drizzle
2023-05-03,67.92622375488281,20.5,78.25,rain
2023-05-04,3.771049976348877,20.5,78.25,drizzle
2023-05-05,0.5358331203460693,20.5,78.25,drizzle
2023-05-06,0.0,20.5,78.25,dry
2023-05-07,0.0,20.5,78.25,dry
2023-05-08,0.0,20.5,78.25,dry
2023-05-09,0.0,20.5,78.25,dry
2023-05-10,2.5371246337890625,20.5,78.25,drizzle
2023-05-11,0.0,20.5,78.25,dry
2023-05-12,0.0,20.5,78.25,dry
2023-05-13,0.0,20.5,78.25,dry
2023-05-14,0.0,20.5,78.25,dry
2023-05-15,0.0,20.5,78.25,dry
2023-05-16,0.0,20.5,78.25,dry
2023-05-17,0.0,20.5,78.25,dry
2023-05-18,0.0,20.5,78.25,dry
2023-05-19,0.0,20.5,78.25,dry
2023-05-20,0.0,20.5,78.25,dry
2023-05-21,0.0,20.5,78.25,dry
2023-05-22,0.4591512978076935,20.5,78.25,drizzle
2023-05-23,0.0,20.5,78.25,dry
2023-05-24,0.04749121889472008,20.5,78.25,drizzle
2023-05-25,0.2714653015136719,20.5,78.25,drizzle
2023-05-26,0.0,20.5,78.25,dry
2023-05-27,0.0,20.5,78.25,dry
2023-05-28,0.09921702742576599,20.5,78.25,drizzle
2023-05-29,0.3346061408519745,20.5,78.25,drizzle
2023-05-30,2.242344856262207,20.5,78.25,drizzle
2023-05-31,0.04883652552962303,20.5,78.25,drizzle
2023-06-01,0.0,20.5,78.25,dry
2023-06-02,0.0,20.5,78.25,dry
2023-06-03,0.0,20.5,78.25,dry
2023-06-04,0.038882769644260406,20.5,78.25,drizzle
2023-06-05,1.0831358432769775,20.5,78.25,drizzle
2023-06-06,0.0,20.5,78.25,dry
2023-06-07,0.0,20.5,78.25,dry
2023-06-08,0.5223129987716675,20.5,78.25,drizzle
2023-06-09,0.0,20.5,78.25,dry
2023-06-10,0.9792401790618896,20.5,78.25,drizzle
2023-06-11,0.12845487892627716,20.5,78.25,drizzle
2023-06-12,0.10179948806762695,20.5,78.25,drizzle
2023-06-13,0.4407701790332794,20.5,78.25,drizzle
2023-06-14,0.0,20.5,78.25,dry
2023-06-15,2.7054100036621094,20.5,78.25,drizzle
2023-06-16,0.0,20.5,78.25,dry
2023-06-17,0.0,20.5,78.25,dry
2023-06-18,0.04912426322698593,20.5,78.25,drizzle
2023-06-19,0.0,20.5,78.25,dry
2023-06-20,0.0,20.5,78.25,dry
2023-06-21,0.0,20.5,78.25,dry
2023-06-22,0.14247365295886993,20.5,78.25,drizzle
2023-06-23,3.4840073585510254,20.5,78.25,drizzle
2023-06-24,12.676072120666504,20.5,78.25,rain
2023-06-25,0.0,20.5,78.25,dry
2023-06-26,18.09699249267578,20.5,78.25,rain
2023-06-27,7.52796745300293,20.5,78.25,drizzle
2023-06-28,0.47654518485069275,20.5,78.25,drizzle
2023-06-29,0.0,20.5,78.25,dry
2023-06-30,1.2738852500915527,20.5,78.25,drizzle
2023-07-01,0.19285815954208374,20.5,78.25,drizzle
2023-07-02,0.28493544459342957,20.5,78.25,drizzle
2023-07-03,0.1967819333076477,20.5,78.25,drizzle
2023-07-04,0.0,20.5,78.25,dry
2023-07-05,55.07241439819336,20.5,78.25,rain
2023-07-06,0.38082659244537354,20.5,78.25,drizzle
2023-07-07,4.443339824676514,20.5,78.25,drizzle
2023-07-08,24.033233642578125,20.5,78.25,rain
2023-07-09,24.303300857543945,20.5,78.25,rain
2023-07-10,0.0,20.5,78.25,dry
2023-07-11,13.567184448242188,20.5,78.25,rain
2023-07-12,17.960304260253906,20.5,78.25,rain
2023-07-13,3.8897504806518555,20.5,78.25,drizzle
2023-07-14,0.8548418283462524,20.5,78.25,drizzle
2023-07-15,4.379165172576904,20.5,78.25,drizzle
2023-07-16,4.781008720397949,20.5,78.25,drizzle
2023-07-17,1.2133517265319824,20.5,78.25,drizzle
2023-07-18,0.9491428732872009,20.5,78.25,drizzle
2023-07-19,69.65074157714844,20.5,78.25,rain
2023-07-20,0.7850058674812317,20.5,78.25,drizzle
2023-07-21,4.727244853973389,20.5,78.25,drizzle
2023-07-22,109.97888946533203,20.5,78.25,rain
2023-07-23,3.848567247390747,20.5,78.25,drizzle
2023-07-24,7.2742180824279785,20.5,78.25,drizzle
2023-07-25,2.7424399852752686,20.5,78.25,drizzle
2023-07-26,11.15019416809082,20.5,78.25,rain
2023-07-27,91.6742172241211,20.5,78.25,rain
2023-07-28,38.65828323364258,20.5,78.25,rain
2023-07-29,0.09498243778944016,20.5,78.25,drizzle
2023-07-30,0.0,20.5,78.25,dry
2023-07-31,0.19498243927955627,20.5,78.25,drizzle
2023-08-01,0.0,20.5,78.25,dry
2023-08-02,5.051807403564453,20.5,78.25,drizzle
2023-08-03,0.9661547541618347,20.5,78.25,drizzle
2023-08-04,2.8463540077209473,20.5,78.25,drizzle
2023-08-05,0.8912836313247681,20.5,78.25,drizzle
2023-08-06,0.5641289949417114,20.5,78.25,drizzle
2023-08-07,1.3176363706588745,20.5,78.25,drizzle
2023-08-08,0.35252875089645386,20.5,78.25,drizzle
2023-08-09,0.03731768950819969,20.5,78.25,drizzle
2023-08-10,0.14927075803279877,20.5,78.25,drizzle
2023-08-11,0.0,20.5,78.25,dry
2023-08-12,0.0,20.5,78.25,dry
2023-08-13,0.0,20.5,78.25,dry
2023-08-14,0.2678382694721222,20.5,78.25,drizzle
2023-08-15,0.08305742591619492,20.5,78.25,drizzle
2023-08-16,0.38000577688217163,20.5,78.25,drizzle
2023-08-17,1.7286765575408936,20.5,78.25,drizzle
2023-08-18,7.17633056640625,20.5,78.25,drizzle
2023-08-19,14.41808795928955,20.5,78.25,rain
2023-08-20,71.40898895263672,20.5,78.25,rain
2023-08-21,1.1822052001953125,20.5,78.25,drizzle
2023-08-22,0.46980422735214233,20.5,78.25,drizzle
2023-08-23,3.886019229888916,20.5,78.25,drizzle
2023-08-24,0.015191097743809223,20.5,78.25,drizzle
2023-08-25,1.2890799045562744,20.5,78.25,drizzle
2023-08-26,0.003384524257853627,20.5,78.25,drizzle
2023-08-27,0.06786632537841797,20.5,78.25,drizzle
2023-08-28,0.015191097743809223,20.5,78.25,drizzle
2023-08-29,0.06076439097523689,20.5,78.25,drizzle
2023-08-30,0.06268231570720673,20.5,78.25,drizzle
2023-08-31,0.33243849873542786,20.5,78.25,drizzle
2023-09-01,1.8461381196975708,20.5,78.25,drizzle
2023-09-02,0.015191097743809223,20.5,78.25,drizzle
2023-09-03,0.030382195487618446,20.5,78.25,drizzle
2023-09-04,32.790122985839844,20.5,78.25,rain
2023-09-05,10.649151802062988,20.5,78.25,rain
2023-09-06,16.968908309936523,20.5,78.25,rain
2023-09-07,20.028457641601562,20.5,78.25,rain
2023-09-08,28.657989501953125,20.5,78.25,rain
2023-09-09,7.984213829040527,20.5,78.25,drizzle
2023-09-10,2.858743667602539,20.5,78.25,drizzle
2023-09-11,0.14202232658863068,20.5,78.25,drizzle
2023-09-12,0.04912426322698593,20.5,78.25,drizzle
2023-09-13,0.09114658832550049,20.5,78.25,drizzle
2023-09-14,20.6209659576416,20.5,78.25,rain
2023-09-15,7.032325744628906,20.5,78.25,drizzle
2023-09-16,0.6184092164039612,20.5,78.25,drizzle
2023-09-17,0.08280306309461594,20.5,78.25,drizzle
2023-09-18,0.6472743153572083,20.5,78.25,drizzle
2023-09-19,0.793684720993042,20.5,78.25,drizzle
2023-09-20,0.0,20.5,78.25,dry
2023-09-21,0.6808465719223022,20.5,78.25,drizzle
2023-09-22,25.108051300048828,20.5,78.25,rain
2023-09-23,5.496257305145264,20.5,78.25,drizzle
2023-09-24,5.5785088539123535,20.5,78.25,drizzle
2023-09-25,19.063880920410156,20.5,78.25,rain
2023-09-26,14.480803489685059,20.5,78.25,rain
2023-09-27,0.4682472348213196,20.5,78.25,drizzle
2023-09-28,4.149051666259766,20.5,78.25,drizzle
2023-09-29,0.0,20.5,78.25,dry
2023-09-30,18.753759384155273,20.5,78.25,rain
2023-10-01,0.16246657073497772,20.5,78.25,drizzle
2023-10-02,0.0,20.5,78.25,dry
2023-10-03,2.0030813217163086,20.5,78.25,drizzle
2023-10-04,0.0,20.5,78.25,dry
2023-10-05,0.0,20.5,78.25,dry
2023-10-06,0.0,20.5,78.25,dry
2023-10-07,0.0,20.5,78.25,dry
2023-10-08,0.0,20.5,78.25,dry
2023-10-09,0.0,20.5,78.25,dry
2023-10-10,0.0,20.5,78.25,dry
2023-10-11,0.0,20.5,78.25,dry
2023-10-12,0.0,20.5,78.25,dry
2023-10-13,0.0,20.5,78.25,dry
2023-10-14,0.0,20.5,78.25,dry
2023-10-15,0.0,20.5,78.25,dry
2023-10-16,0.0,20.5,78.25,dry
2023-10-17,0.0,20.5,78.25,dry
2023-10-18,0.0,20.5,78.25,dry
2023-10-19,0.006769048515707254,20.5,78.25,drizzle
2023-10-20,0.0,20.5,78.25,dry
2023-10-21,0.0,20.5,78.25,dry
2023-10-22,0.0,20.5,78.25,dry
2023-10-23,0.0,20.5,78.25,dry
2023-10-24,0.0,20.5,78.25,dry
2023-10-25,0.0,20.5,78.25,dry
2023-10-26,0.0,20.5,78.25,dry
2023-10-27,0.0,20.5,78.25,dry
2023-10-28,0.0,20.5,78.25,dry
2023-10-29,0.0,20.5,78.25,dry
2023-10-30,0.0,20.5,78.25,dry
2023-10-31,0.0,20.5,78.25,dry
2023-11-01,0.0,20.5,78.25,dry
2023-11-02,0.0,20.5,78.25,dry
2023-11-03,0.0,20.5,78.25,dry
2023-11-04,0.0,20.5,78.25,dry
2023-11-05,0.0,20.5,78.25,dry
2023-11-06,0.0,20.5,78.25,dry
2023-11-07,0.0,20.5,78.25,dry
2023-11-08,0.0,20.5,78.25,dry
2023-11-09,0.0,20.5,78.25,dry
2023-11-10,0.0,20.5,78.25,dry
2023-11-11,0.0,20.5,78.25,dry
2023-11-12,0.0,20.5,78.25,dry
2023-11-13,0.0,20.5,78.25,dry
2023-11-14,0.0,20.5,78.25,dry
2023-11-15,0.0,20.5,78.25,dry
2023-11-16,0.0,20.5,78.25,dry
2023-11-17,0.0,20.5,78.25,dry
2023-11-18,0.0,20.5,78.25,dry
2023-11-19,0.0,20.5,78.25,dry
2023-11-20,0.0,20.5,78.25,dry
2023-11-21,0.0,20.5,78.25,dry
2023-11-22,0.0,20.5,78.25,dry
2023-11-23,0.0,20.5,78.25,dry
2023-11-24,0.0,20.5,78.25,dry
2023-11-25,0.0,20.5,78.25,dry
2023-11-26,0.0,20.5,78.25,dry
2023-11-27,12.882441520690918,20.5,78.25,rain
2023-11-28,6.227072715759277,20.5,78.25,drizzle
2023-11-29,14.578773498535156,20.5,78.25,rain
2023-11-30,0.04912426322698593,20.5,78.25,drizzle
2023-12-01,0.010153573006391525,20.5,78.25,drizzle
2023-12-02,0.0,20.5,78.25,dry
2023-12-03,0.0,20.5,78.25,dry
2023-12-04,0.0,20.5,78.25,dry
2023-12-05,0.16284877061843872,20.5,78.25,drizzle
2023-12-06,0.11857562512159348,20.5,78.25,drizzle
2023-12-07,2.8340823650360107,20.5,78.25,drizzle
2023-12-08,0.0,20.5,78.25,dry
2023-12-09,0.0,20.5,78.25,dry
2023-12-10,0.0,20.5,78.25,dry
2023-12-11,0.0,20.5,78.25,dry
2023-12-12,0.0,20.5,78.25,dry
2023-12-13,0.0,20.5,78.25,dry
2023-12-14,0.0,20.5,78.25,dry
2023-12-15,0.0,20.5,78.25,dry
2023-12-16,0.0,20.5,78.25,dry
2023-12-17,0.0,20.5,78.25,dry
2023-12-18,0.0,20.5,78.25,dry
2023-12-19,0.0,20.5,78.25,dry
2023-12-20,0.0,20.5,78.25,dry
2023-12-21,0.0,20.5,78.25,dry
2023-12-22,0.0,20.5,78.25,dry
2023-12-23,0.0,20.5,78.25,dry
2023-12-24,0.0,20.5,78.25,dry
2023-12-25,0.0,20.5,78.25,dry
2023-12-26,0.0,20.5,78.25,dry
2023-12-27,0.0,20.5,78.25,dry
2023-12-28,0.0,20.5,78.25,dry
2023-12-29,0.0,20.5,78.25,dry
2023-12-30,0.0,20.5,78.25,dry
2023-12-31,0.0,20.5,78.25,dry
